,condition_concept_id,chi2,p_value
5538,436042,0.41750538697991085,0.5181844395433738
5955,199718,0.41750538697991085,0.5181844395433738
5954,4334734,0.41750538697991085,0.5181844395433738
6336,22666,0.41750538697991085,0.5181844395433738
2226,46273631,0.41750538697991085,0.5181844395433738
3520,36685228,0.41750538697991085,0.5181844395433738
6039,4216852,0.41750538697991085,0.5181844395433738
5399,81383,0.41750538697991085,0.5181844395433738
5355,376026,0.41750538697991085,0.5181844395433738
6259,77517,0.41750538697991085,0.5181844395433738
675,73378,0.41750538697991085,0.5181844395433738
522,441289,0.41750538697991085,0.5181844395433738
6912,436003,0.41750538697991085,0.5181844395433738
6418,440272,0.41750538697991085,0.5181844395433738
6422,35626044,0.41750538697991085,0.5181844395433738
6442,197806,0.41750538697991085,0.5181844395433738
5782,437655,0.41750538697991085,0.5181844395433738
4985,45772704,0.41750538697991085,0.5181844395433738
7451,198124,0.41750538697991085,0.5181844395433738
3429,35624447,0.41750538697991085,0.5181844395433738
4679,4151525,0.41750538697991085,0.5181844395433738
4284,4115163,0.41750538697991085,0.5181844395433738
5654,440637,0.41750538697991085,0.5181844395433738
6371,4132434,0.41750538697991085,0.5181844395433738
6117,4126292,0.41750538697991085,0.5181844395433738
5262,441177,0.41750538697991085,0.5181844395433738
5208,76508,0.41750538697991085,0.5181844395433738
7579,4023944,0.41750538697991085,0.5181844395433738
1755,4170620,0.41750538697991085,0.5181844395433738
4163,35626041,0.41750538697991085,0.5181844395433738
5871,72576,0.41750538697991085,0.5181844395433738
1425,138056,0.41750538697991085,0.5181844395433738
5894,134596,0.41750538697991085,0.5181844395433738
3650,440795,0.41750538697991085,0.5181844395433738
1360,4018962,0.41750538697991085,0.5181844395433738
3021,45757758,0.41750538697991085,0.5181844395433738
7260,4320634,0.41750538697991085,0.5181844395433738
3058,4086243,0.417478827226041,0.5181977487668729
199,78236,0.41734126348730755,0.5182666922388303
3462,4055650,0.4161580768855533,0.5188603412949342
2879,764594,0.4132076728043236,0.5203458910079692
5478,4151528,0.4132076728043236,0.5203458910079692
4053,45772065,0.4132076728043236,0.5203458910079692
1760,138525,0.41260313816174576,0.5206512036192922
562,81902,0.4113775675372292,0.5212711333670923
4535,380117,0.40540881419120095,0.5243090569611004
2352,43531721,0.4050391158467002,0.5244982550563292
1299,762216,0.4050391158467002,0.5244982550563292
4014,77631,0.4050391158467002,0.5244982550563292
3542,40483537,0.40078126233540906,0.5266860561006468
996,436062,0.40078126233540906,0.5266860561006468
5521,4317685,0.40078126233540906,0.5266860561006468
3536,377875,0.40078126233540906,0.5266860561006468
3663,440703,0.40078126233540906,0.5266860561006468
2346,40480160,0.4000636894698485,0.5270563668100431
846,4000968,0.399021549315021,0.5275950025715495
2077,4141640,0.3989170239937688,0.5276490813366835
4210,378145,0.39868910326754214,0.5277670361489641
4769,437557,0.39868910326754214,0.5277670361489641
4696,4115942,0.39868910326754214,0.5277670361489641
4078,4057835,0.39868910326754214,0.5277670361489641
4947,37208023,0.39868910326754214,0.5277670361489641
1238,40483171,0.3974605924117277,0.5284036352352344
3138,36715479,0.3974605924117277,0.5284036352352344
731,4031106,0.3969405930482957,0.5286735066909433
2192,4113129,0.3966552838394328,0.5288216825942533
3850,4151763,0.39437384512245144,0.5300092364954608
2123,433701,0.39437384512245144,0.5300092364954608
194,75036,0.3938645379671485,0.5302749992929315
58,78508,0.39381331348593956,0.5303017421177592
514,40481385,0.39331451288804986,0.5305622783371804
2611,441077,0.3918307811572615,0.5313386320236593
1708,4227449,0.3909182065510319,0.5318171479438792
3484,196858,0.3894637329397818,0.5325814211943549
2085,4242957,0.3894637329397818,0.5325814211943549
1575,4289914,0.38926010713991366,0.5326885773858976
2702,380818,0.3865148762631644,0.5341370431820759
3621,37208040,0.3865148762631644,0.5341370431820759
3996,40479606,0.3865148762631644,0.5341370431820759
6433,40480068,0.3865148762631644,0.5341370431820759
4760,4321835,0.3865148762631644,0.5341370431820759
2360,438555,0.3865148762631644,0.5341370431820759
2479,381592,0.3865148762631644,0.5341370431820759
2365,197332,0.38620843982457775,0.5342991704650776
639,444130,0.3832842872065676,0.5358507614658772
1233,443344,0.38295963899008456,0.5360235284284514
1920,37017436,0.3805177441792202,0.5373262786253705
321,380731,0.37825918447218243,0.5385363668879626
1577,134057,0.37666975577659306,0.5393909376311109
308,321052,0.376303107913186,0.539588421481641
908,198678,0.37621247460233664,0.5396372588012245
288,4041285,0.37591626861965216,0.5397969244415155
2655,4185711,0.37528859138989296,0.5401355511903858
1785,77639,0.374099101840091,0.5407783408157033
4674,4324788,0.3738347851435998,0.5409213658876689
1549,444202,0.3738347851435998,0.5409213658876689
6413,4066941,0.3738347851435998,0.5409213658876689
5281,25518,0.3738347851435998,0.5409213658876689
3248,4334246,0.3738347851435998,0.5409213658876689
3512,4248277,0.3738347851435998,0.5409213658876689
3292,434033,0.3738347851435998,0.5409213658876689
2180,4071874,0.3736376639741168,0.5410280758461041
2733,4024127,0.3736376639741168,0.5410280758461041
2903,312336,0.3736376639741168,0.5410280758461041
3338,4185029,0.3721024923176629,0.5418604543032227
1124,440408,0.3721024923176629,0.5418604543032227
6195,135303,0.37070180186330604,0.5426219743279617
6224,36675105,0.37070180186330604,0.5426219743279617
4632,315922,0.37070180186330604,0.5426219743279617
7626,4180770,0.37070180186330604,0.5426219743279617
1778,443793,0.37070180186330604,0.5426219743279617
4016,40485405,0.37070180186330604,0.5426219743279617
6407,138690,0.37070180186330604,0.5426219743279617
6506,37108588,0.37070180186330604,0.5426219743279617
7436,433760,0.37070180186330604,0.5426219743279617
2200,432910,0.37070180186330604,0.5426219743279617
4311,196455,0.37070180186330604,0.5426219743279617
5561,141666,0.37070180186330604,0.5426219743279617
5500,441946,0.37070180186330604,0.5426219743279617
5523,36717312,0.37070180186330604,0.5426219743279617
5365,434872,0.37070180186330604,0.5426219743279617
4381,4068848,0.37070180186330604,0.5426219743279617
5316,45766920,0.37070180186330604,0.5426219743279617
2684,40482890,0.37070180186330604,0.5426219743279617
6110,435233,0.37070180186330604,0.5426219743279617
5028,40480946,0.37070180186330604,0.5426219743279617
913,4302537,0.3697331865180359,0.5431497402630772
1350,196157,0.36778654843671504,0.5442132678419173
1719,4232181,0.36610600144091615,0.5451345199229478
3176,4043346,0.36610600144091615,0.5451345199229478
2550,40482865,0.36610600144091615,0.5451345199229478
3989,432283,0.3635340997682906,0.5465500082039312
6375,37207959,0.3635340997682906,0.5465500082039312
5166,435397,0.3635340997682906,0.5465500082039312
4738,36685232,0.3635340997682906,0.5465500082039312
4574,37016882,0.3635340997682906,0.5465500082039312
3451,4006107,0.3635340997682906,0.5465500082039312
3756,46274035,0.3635340997682906,0.5465500082039312
2585,4003185,0.3635340997682906,0.5465500082039312
545,259848,0.36072038290345565,0.5481064252658326
2630,440529,0.35972108695998023,0.5486611774638008
5298,4096643,0.359623396058936,0.5487154660943776
3741,377886,0.359623396058936,0.5487154660943776
3812,74768,0.359623396058936,0.5487154660943776
3929,3655356,0.359623396058936,0.5487154660943776
4005,43531560,0.359623396058936,0.5487154660943776
2103,434675,0.359623396058936,0.5487154660943776
767,4057381,0.359623396058936,0.5487154660943776
1604,4110192,0.35939114595635935,0.5488445720083094
189,73840,0.35786991026049964,0.5496916192428425
2622,27835,0.3572089433766548,0.5500604177514488
4810,4321555,0.3572089433766548,0.5500604177514488
6053,440973,0.3572089433766548,0.5500604177514488
6179,37206800,0.3572089433766548,0.5500604177514488
5971,139803,0.3572089433766548,0.5500604177514488
5577,4146461,0.3572089433766548,0.5500604177514488
1628,440696,0.3572089433766548,0.5500604177514488
2163,40491961,0.3572089433766548,0.5500604177514488
1908,4255401,0.3572089433766548,0.5500604177514488
5849,140976,0.3572089433766548,0.5500604177514488
6368,4015992,0.3570404195623988,0.5501545227684546
2302,435624,0.3570404195623988,0.5501545227684546
4407,315293,0.3570404195623988,0.5501545227684546
2804,78357,0.3570404195623988,0.5501545227684546
5387,77812,0.3570404195623988,0.5501545227684546
4237,45766121,0.3570404195623988,0.5501545227684546
4754,4083551,0.3570404195623988,0.5501545227684546
1641,254058,0.3570404195623988,0.5501545227684546
4859,441968,0.3570404195623988,0.5501545227684546
5156,444038,0.3570404195623988,0.5501545227684546
2950,4343923,0.3570404195623988,0.5501545227684546
3611,4340367,0.3570404195623988,0.5501545227684546
6049,45766842,0.3570404195623988,0.5501545227684546
2652,4195892,0.3570071144556789,0.5501731241673331
3791,40488783,0.3570071144556789,0.5501731241673331
3985,4284844,0.3570071144556789,0.5501731241673331
2014,4192851,0.3570071144556789,0.5501731241673331
4201,4196960,0.3570071144556789,0.5501731241673331
629,45763781,0.3570071144556789,0.5501731241673331
1095,37116538,0.35593305083192883,0.5507736368629682
1810,4030977,0.35238302873743504,0.5527672453354686
2009,4246661,0.35238302873743504,0.5527672453354686
391,45773210,0.35140462987997007,0.5533190781686981
1120,4111412,0.351134209041591,0.5534717830339871
2005,44782447,0.34846669047820944,0.5549823853192457
4890,195314,0.34846669047820944,0.5549823853192457
4018,4298692,0.34846669047820944,0.5549823853192457
3214,73036,0.34846669047820944,0.5549823853192457
586,374027,0.34822519770356536,0.5551195260551935
155,434894,0.34745708890175947,0.5555561521345791
3467,4097158,0.3466178359606737,0.5560339636713558
2928,194408,0.3464896816968674,0.5561069942310275
1828,44782719,0.34436055546286864,0.5573229759972509
1266,315286,0.34281960808111206,0.5582061947339468
431,198803,0.34280458244308704,0.5582148200341421
1211,197023,0.33920279573361384,0.560289745138001
2320,253796,0.33444961442017535,0.5630506665283372
3670,377572,0.33428748819802,0.563145299703653
3936,4129407,0.33428748819802,0.563145299703653
68,199876,0.33381507321499626,0.5634212233233504
1331,4082311,0.3333401454630431,0.5636988772021625
377,435262,0.33311340385003957,0.5638315286779632
789,29735,0.333080568340848,0.5638507435447682
2971,441594,0.33220427961464055,0.564364002110226
2944,4066613,0.33220427961464055,0.564364002110226
2926,194755,0.33220427961464055,0.564364002110226
2902,380403,0.33112340696096454,0.5649983329456258
139,4035449,0.33013046847595384,0.5655822736087834
331,4216397,0.329676536126148,0.565849617419315
1726,45763828,0.32859321210460174,0.566488632258213
2993,4085062,0.32690374835458175,0.5674879863027065
3107,35622759,0.32690374835458175,0.5674879863027065
537,4093145,0.32690374835458175,0.5674879863027065
4074,4048785,0.3242333950509577,0.5690745677808307
40,374035,0.3242333950509577,0.5690745677808307
4297,376938,0.3213709658944673,0.5707849072342436
944,435792,0.3213709658944673,0.5707849072342436
3390,441545,0.3213709658944673,0.5707849072342436
3598,372479,0.3213709658944673,0.5707849072342436
2055,4110484,0.3213709658944673,0.5707849072342436
2248,4174010,0.3213709658944673,0.5707849072342436
5401,4218146,0.3213709658944673,0.5707849072342436
543,4229440,0.32034565086392097,0.5713999954712115
575,40479192,0.32034565086392097,0.5713999954712115
1829,81144,0.3198576775620503,0.5716931880729424
2616,4154164,0.31783915647437955,0.5729091356398195
1018,4066382,0.31783915647437955,0.5729091356398195
2709,372651,0.31783915647437955,0.5729091356398195
967,4119146,0.3173990271277829,0.5731749430084139
3046,4143698,0.3166599554360086,0.5736218373074579
4326,4239873,0.3166599554360086,0.5736218373074579
989,43530685,0.3155663186355203,0.574284387852699
3170,436235,0.31427678749821797,0.5750675589349106
2379,313792,0.31427678749821797,0.5750675589349106
2785,4220002,0.31373185923924235,0.5753991451446465
2153,435950,0.31373185923924235,0.5753991451446465
3388,4147466,0.31329759017357306,0.5756636667584079
3337,4051595,0.31297620356634853,0.575859584571137
1380,4243940,0.31297620356634853,0.575859584571137
2219,192963,0.3122337259357596,0.5763127056788786
1063,40481089,0.3100721698424538,0.5776359024238172
1361,195590,0.3081640034119,0.57880901748171
4861,375239,0.30746985038435015,0.5792369522056742
3320,443460,0.30746985038435015,0.5792369522056742
4368,4264073,0.30746985038435015,0.5792369522056742
4721,432595,0.30746985038435015,0.5792369522056742
2303,4175616,0.3056667175832324,0.5803515143575846
3872,4331953,0.3056667175832324,0.5803515143575846
585,140090,0.3056667175832324,0.5803515143575846
1320,4195694,0.3056667175832324,0.5803515143575846
1821,313219,0.3043077101562128,0.5811943915072418
2447,43020424,0.3043077101562128,0.5811943915072418
1713,75039,0.3040166811104744,0.5813752112377266
3087,4247719,0.3040166811104744,0.5813752112377266
825,4000983,0.30366293147270895,0.5815951520281282
38,372324,0.30295576303428107,0.5820353290230158
1319,317305,0.3012086804916174,0.5831256770568101
4582,378523,0.2965401293799638,0.5860596232103102
3485,45768449,0.2965401293799638,0.5860596232103102
740,37109307,0.2964661176489446,0.5861063763904752
399,30437,0.29527207967896085,0.5868616973071463
1863,4009184,0.2952120531447481,0.5868997209057942
4017,75667,0.2951823289807014,0.5869185514273754
3048,436389,0.2932924512433186,0.5881183343982741
2918,4222138,0.2932924512433186,0.5881183343982741
137,443729,0.29219058861368163,0.5888201573712537
187,4271013,0.28845626339730773,0.5912114954265446
727,4296653,0.28802637279439885,0.591488061644023
3875,4150511,0.2878551370244374,0.5915982986609901
2193,200618,0.2878551370244374,0.5915982986609901
2580,44782455,0.28458227251599505,0.5937134412304464
4146,198091,0.28458227251599505,0.5937134412304464
5444,4046360,0.28458227251599505,0.5937134412304464
2315,444268,0.28458227251599505,0.5937134412304464
5781,433171,0.28458227251599505,0.5937134412304464
4344,4282532,0.28458227251599505,0.5937134412304464
4396,438123,0.28458227251599505,0.5937134412304464
5816,196895,0.28458227251599505,0.5937134412304464
3813,4328220,0.28458227251599505,0.5937134412304464
5186,75010,0.28458227251599505,0.5937134412304464
3711,4102935,0.28458227251599505,0.5937134412304464
2624,4070156,0.28458227251599505,0.5937134412304464
2575,4107554,0.28458227251599505,0.5937134412304464
1386,43531027,0.28448371462301497,0.5937773778406511
914,438878,0.283218835462419,0.5945991974223563
712,197006,0.2831079461690349,0.5946713568339517
800,199866,0.28214859541019877,0.5952963970038201
2467,759930,0.2818795526775779,0.595471929438583
3617,43531561,0.28063098043970597,0.5962879477938456
281,436948,0.2786100396026049,0.5976136964364303
2383,435940,0.27782650295068667,0.5981293551476319
3428,80509,0.2764535315347522,0.5990351756676426
3332,134398,0.2764535315347522,0.5990351756676426
4541,4300442,0.2764535315347522,0.5990351756676426
1121,4111566,0.27630291696839265,0.5991347185854173
491,133834,0.27593600279138264,0.5993773614368039
2341,192667,0.27459665831313407,0.6002648297891044
2654,4012588,0.27389828953537904,0.6007286734084294
753,4003132,0.27386292830618647,0.6007521797129602
3077,28457,0.2736249337942459,0.6009104363860268
2284,4231580,0.2736249337942459,0.6009104363860268
3717,192239,0.2736249337942459,0.6009104363860268
2645,436975,0.2736249337942459,0.6009104363860268
2328,4198381,0.26946830617431716,0.6036886601309239
2835,443556,0.2693582426290748,0.6037625937085173
1994,4038530,0.2693582426290748,0.6037625937085173
4941,436470,0.26841627230891457,0.6043961340123419
3405,440710,0.26841627230891457,0.6043961340123419
4274,4134179,0.26841627230891457,0.6043961340123419
553,4067774,0.26841627230891457,0.6043961340123419
1364,4117404,0.26841627230891457,0.6043961340123419
4786,377263,0.26841627230891457,0.6043961340123419
2559,40491439,0.26841627230891457,0.6043961340123419
2336,4264234,0.2673557316749998,0.6051111107598399
127,141960,0.2667551179276186,0.6055168195020174
3523,77961,0.26647321265670554,0.6057074433095242
2815,4009318,0.26647321265670554,0.6057074433095242
2156,4295727,0.26647321265670554,0.6057074433095242
4069,378547,0.26647321265670554,0.6057074433095242
4101,72578,0.26647321265670554,0.6057074433095242
3358,436741,0.26647321265670554,0.6057074433095242
4231,436108,0.26647321265670554,0.6057074433095242
3537,437359,0.26647321265670554,0.6057074433095242
564,4130851,0.26486288437872385,0.6067987990504209
3651,377560,0.2633626736204023,0.6078193079532996
823,140641,0.2629467074163079,0.6081029164780699
3081,36716700,0.2623899410141487,0.6084829672381018
1623,25844,0.26203412660180175,0.6087261141184683
1803,4054063,0.2574198906975699,0.6118982911885229
2150,4242814,0.2564862329085493,0.6125445023535743
1758,4304484,0.2564862329085493,0.6125445023535743
3374,45763766,0.2564862329085493,0.6125445023535743
768,40482683,0.2564862329085493,0.6125445023535743
3423,375819,0.2564862329085493,0.6125445023535743
1103,434348,0.2564862329085493,0.6125445023535743
2087,258180,0.2564862329085493,0.6125445023535743
2621,45757370,0.2564862329085493,0.6125445023535743
263,439080,0.25581930221935645,0.6130070095395251
3126,193787,0.25576276757416716,0.6130462503311912
2800,40492392,0.25528211511089416,0.6133800921810411
1127,40481180,0.2540245663919555,0.614255405062843
1104,434926,0.2540245663919555,0.614255405062843
770,378001,0.2539767459746054,0.6142887439015142
148,4108356,0.2514193149187639,0.6160774625950933
6153,138826,0.25085389892843885,0.6164744617676685
6029,441154,0.25085389892843885,0.6164744617676685
3546,4244418,0.25085389892843885,0.6164744617676685
6139,77355,0.25085389892843885,0.6164744617676685
4343,374941,0.25085389892843885,0.6164744617676685
3861,4345354,0.25085389892843885,0.6164744617676685
3073,192357,0.25085389892843885,0.6164744617676685
2446,3662401,0.25085389892843885,0.6164744617676685
5031,435232,0.25085389892843885,0.6164744617676685
4755,133725,0.25085389892843885,0.6164744617676685
1838,75426,0.25085389892843885,0.6164744617676685
5680,4152852,0.25085389892843885,0.6164744617676685
6699,138526,0.25085389892843885,0.6164744617676685
3969,4155077,0.25085389892843885,0.6164744617676685
4750,4122186,0.25085389892843885,0.6164744617676685
4024,4110023,0.25085389892843885,0.6164744617676685
5795,4302754,0.25085389892843885,0.6164744617676685
1824,4108950,0.25085389892843885,0.6164744617676685
4637,4095018,0.25085389892843885,0.6164744617676685
5814,4082487,0.25085389892843885,0.6164744617676685
5853,76789,0.25085389892843885,0.6164744617676685
4415,373213,0.25085389892843885,0.6164744617676685
4555,4245840,0.25085389892843885,0.6164744617676685
7156,36717576,0.25085389892843885,0.6164744617676685
4261,4003693,0.25085389892843885,0.6164744617676685
1081,375671,0.25085389892843885,0.6164744617676685
6366,4001315,0.25085389892843885,0.6164744617676685
5858,42709942,0.25085389892843885,0.6164744617676685
4211,4246802,0.25085389892843885,0.6164744617676685
3648,40486629,0.25085389892843885,0.6164744617676685
4849,4003186,0.25085389892843885,0.6164744617676685
6814,141456,0.25085389892843885,0.6164744617676685
2685,762376,0.25085389892843885,0.6164744617676685
5135,4312477,0.25085389892843885,0.6164744617676685
6764,4099094,0.25085389892843885,0.6164744617676685
5280,373166,0.25085389892843885,0.6164744617676685
2867,36715624,0.25085389892843885,0.6164744617676685
2002,4150489,0.24920160004545444,0.6176378172400031
1670,444115,0.24920160004545444,0.6176378172400031
5035,195587,0.2490587484817261,0.6177386226810256
2164,42537043,0.2490587484817261,0.6177386226810256
5469,4113451,0.2490587484817261,0.6177386226810256
2614,4078700,0.2490587484817261,0.6177386226810256
616,81379,0.24821971429767642,0.6183314302690694
1801,4194207,0.24696870975844243,0.61921763633434
1161,4093673,0.2455451043887228,0.6202295233013169
10,4170554,0.2433189425506542,0.6218192092665552
4609,4094822,0.24301837113662456,0.6220345372949503
6184,4035751,0.24153998998361542,0.6230960587499462
7636,443552,0.24153998998361542,0.6230960587499462
7794,4102936,0.24153998998361542,0.6230960587499462
6840,4167532,0.24153998998361542,0.6230960587499462
6842,443115,0.24153998998361542,0.6230960587499462
2883,4166903,0.24153998998361542,0.6230960587499462
2895,320835,0.24153998998361542,0.6230960587499462
7635,195513,0.24153998998361542,0.6230960587499462
4525,4111917,0.24153998998361542,0.6230960587499462
6850,196613,0.24153998998361542,0.6230960587499462
6856,43021408,0.24153998998361542,0.6230960587499462
7553,4056430,0.24153998998361542,0.6230960587499462
6103,4002139,0.24153998998361542,0.6230960587499462
6091,435983,0.24153998998361542,0.6230960587499462
6106,75047,0.24153998998361542,0.6230960587499462
6277,140064,0.24153998998361542,0.6230960587499462
8050,199868,0.24153998998361542,0.6230960587499462
6282,4096616,0.24153998998361542,0.6230960587499462
6835,378436,0.24153998998361542,0.6230960587499462
6810,40481857,0.24153998998361542,0.6230960587499462
4008,441225,0.24153998998361542,0.6230960587499462
6820,4286663,0.24153998998361542,0.6230960587499462
6586,4003834,0.24153998998361542,0.6230960587499462
6583,380405,0.24153998998361542,0.6230960587499462
5609,373216,0.24153998998361542,0.6230960587499462
7443,4103650,0.24153998998361542,0.6230960587499462
7744,44782753,0.24153998998361542,0.6230960587499462
3217,79758,0.24153998998361542,0.6230960587499462
8068,444289,0.24153998998361542,0.6230960587499462
7660,75375,0.24153998998361542,0.6230960587499462
6964,43021985,0.24153998998361542,0.6230960587499462
7650,4031189,0.24153998998361542,0.6230960587499462
4327,37203917,0.24153998998361542,0.6230960587499462
4336,45757725,0.24153998998361542,0.6230960587499462
5991,4228443,0.24153998998361542,0.6230960587499462
7661,258449,0.24153998998361542,0.6230960587499462
6006,40492837,0.24153998998361542,0.6230960587499462
6017,443268,0.24153998998361542,0.6230960587499462
6032,40481522,0.24153998998361542,0.6230960587499462
6295,4101287,0.24153998998361542,0.6230960587499462
3225,4347069,0.24153998998361542,0.6230960587499462
3243,37207924,0.24153998998361542,0.6230960587499462
7716,45757336,0.24153998998361542,0.6230960587499462
5660,4244488,0.24153998998361542,0.6230960587499462
8010,73925,0.24153998998361542,0.6230960587499462
5165,200052,0.24153998998361542,0.6230960587499462
7105,436248,0.24153998998361542,0.6230960587499462
8047,4143857,0.24153998998361542,0.6230960587499462
7213,4203927,0.24153998998361542,0.6230960587499462
4313,138074,0.24153998998361542,0.6230960587499462
7319,4042502,0.24153998998361542,0.6230960587499462
7575,30061,0.24153998998361542,0.6230960587499462
7307,3656899,0.24153998998361542,0.6230960587499462
7043,4054513,0.24153998998361542,0.6230960587499462
7549,4065355,0.24153998998361542,0.6230960587499462
7898,4024266,0.24153998998361542,0.6230960587499462
4290,35610325,0.24153998998361542,0.6230960587499462
4991,4186433,0.24153998998361542,0.6230960587499462
2703,4309158,0.24153998998361542,0.6230960587499462
7903,4030362,0.24153998998361542,0.6230960587499462
6308,44784644,0.24153998998361542,0.6230960587499462
6305,436133,0.24153998998361542,0.6230960587499462
5999,434656,0.24153998998361542,0.6230960587499462
7355,4054878,0.24153998998361542,0.6230960587499462
7062,35615028,0.24153998998361542,0.6230960587499462
7365,73183,0.24153998998361542,0.6230960587499462
5921,4339544,0.24153998998361542,0.6230960587499462
5925,4203625,0.24153998998361542,0.6230960587499462
7683,438664,0.24153998998361542,0.6230960587499462
7693,438329,0.24153998998361542,0.6230960587499462
5304,380975,0.24153998998361542,0.6230960587499462
5535,433080,0.24153998998361542,0.6230960587499462
8191,45770895,0.24153998998361542,0.6230960587499462
5718,4136563,0.24153998998361542,0.6230960587499462
6500,434497,0.24153998998361542,0.6230960587499462
6547,432898,0.24153998998361542,0.6230960587499462
4699,4053124,0.24153998998361542,0.6230960587499462
8157,44783317,0.24153998998361542,0.6230960587499462
5514,4040379,0.24153998998361542,0.6230960587499462
5543,321710,0.24153998998361542,0.6230960587499462
7906,4135715,0.24153998998361542,0.6230960587499462
7909,4296450,0.24153998998361542,0.6230960587499462
5964,4223303,0.24153998998361542,0.6230960587499462
6321,433981,0.24153998998361542,0.6230960587499462
4264,197799,0.24153998998361542,0.6230960587499462
5932,437256,0.24153998998361542,0.6230960587499462
7524,4232106,0.24153998998361542,0.6230960587499462
2663,46271647,0.24153998998361542,0.6230960587499462
3566,4109399,0.24153998998361542,0.6230960587499462
7789,374317,0.24153998998361542,0.6230960587499462
7761,433618,0.24153998998361542,0.6230960587499462
3565,440612,0.24153998998361542,0.6230960587499462
7193,74723,0.24153998998361542,0.6230960587499462
7619,140046,0.24153998998361542,0.6230960587499462
7361,4153262,0.24153998998361542,0.6230960587499462
7362,4170728,0.24153998998361542,0.6230960587499462
6386,376989,0.24153998998361542,0.6230960587499462
6906,4115546,0.24153998998361542,0.6230960587499462
5078,4115830,0.24153998998361542,0.6230960587499462
7589,46273369,0.24153998998361542,0.6230960587499462
7590,4111297,0.24153998998361542,0.6230960587499462
5086,76500,0.24153998998361542,0.6230960587499462
3349,437501,0.24153998998361542,0.6230960587499462
5124,378420,0.24153998998361542,0.6230960587499462
1737,4086220,0.24153998998361542,0.6230960587499462
5698,36717471,0.24153998998361542,0.6230960587499462
5699,377874,0.24153998998361542,0.6230960587499462
5707,444234,0.24153998998361542,0.6230960587499462
6519,78093,0.24153998998361542,0.6230960587499462
5708,138292,0.24153998998361542,0.6230960587499462
6511,4308707,0.24153998998361542,0.6230960587499462
1673,36684693,0.24153998998361542,0.6230960587499462
5901,433805,0.24153998998361542,0.6230960587499462
7177,4119619,0.24153998998361542,0.6230960587499462
7184,140099,0.24153998998361542,0.6230960587499462
5383,45757330,0.24153998998361542,0.6230960587499462
7066,37209501,0.24153998998361542,0.6230960587499462
7175,4111721,0.24153998998361542,0.6230960587499462
6374,4134614,0.24153998998361542,0.6230960587499462
7608,4033891,0.24153998998361542,0.6230960587499462
7083,40479244,0.24153998998361542,0.6230960587499462
6938,441896,0.24153998998361542,0.6230960587499462
7082,4102979,0.24153998998361542,0.6230960587499462
6690,45767635,0.24153998998361542,0.6230960587499462
7153,4185758,0.24153998998361542,0.6230960587499462
5870,439273,0.24153998998361542,0.6230960587499462
5868,4186548,0.24153998998361542,0.6230960587499462
8317,4123283,0.24153998998361542,0.6230960587499462
7822,78987,0.24153998998361542,0.6230960587499462
7634,4310964,0.24153998998361542,0.6230960587499462
5189,4215117,0.24153998998361542,0.6230960587499462
5200,4101452,0.24153998998361542,0.6230960587499462
7034,46270455,0.24153998998361542,0.6230960587499462
1470,4219823,0.24153998998361542,0.6230960587499462
3104,4341520,0.24153998998361542,0.6230960587499462
3132,140582,0.24153998998361542,0.6230960587499462
7594,4087778,0.24153998998361542,0.6230960587499462
7612,373692,0.24153998998361542,0.6230960587499462
7725,438733,0.24153998998361542,0.6230960587499462
7701,4143480,0.24153998998361542,0.6230960587499462
7125,442184,0.24153998998361542,0.6230960587499462
5774,4177362,0.24153998998361542,0.6230960587499462
5497,320798,0.24153998998361542,0.6230960587499462
6475,435567,0.24153998998361542,0.6230960587499462
7402,4110933,0.24153998998361542,0.6230960587499462
5859,4247348,0.24153998998361542,0.6230960587499462
5507,441852,0.24153998998361542,0.6230960587499462
7461,46270368,0.24153998998361542,0.6230960587499462
7037,45757720,0.24153998998361542,0.6230960587499462
7632,4057178,0.24153998998361542,0.6230960587499462
5006,40489366,0.24153998998361542,0.6230960587499462
5845,4329511,0.24153998998361542,0.6230960587499462
7707,4116447,0.24153998998361542,0.6230960587499462
3091,4085553,0.24153998998361542,0.6230960587499462
6428,4238559,0.24153998998361542,0.6230960587499462
4179,317000,0.24153998998361542,0.6230960587499462
7265,438970,0.24153998998361542,0.6230960587499462
7274,4056346,0.24153998998361542,0.6230960587499462
3456,4154415,0.24153998998361542,0.6230960587499462
6135,4207617,0.24153998998361542,0.6230960587499462
6680,37207864,0.24153998998361542,0.6230960587499462
7094,437543,0.24153998998361542,0.6230960587499462
8267,435803,0.24153998998361542,0.6230960587499462
6439,4057033,0.24153998998361542,0.6230960587499462
4158,77923,0.24153998998361542,0.6230960587499462
4920,4009912,0.24153998998361542,0.6230960587499462
7240,4153689,0.24153998998361542,0.6230960587499462
7248,79765,0.24153998998361542,0.6230960587499462
4720,434587,0.24153998998361542,0.6230960587499462
5801,4032939,0.24153998998361542,0.6230960587499462
5812,433531,0.24153998998361542,0.6230960587499462
4626,764603,0.24153998998361542,0.6230960587499462
7616,4315940,0.24153998998361542,0.6230960587499462
5777,44783165,0.24153998998361542,0.6230960587499462
7419,196051,0.24153998998361542,0.6230960587499462
6679,436344,0.24153998998361542,0.6230960587499462
4530,133364,0.24153998998361542,0.6230960587499462
7816,4028980,0.24153998998361542,0.6230960587499462
7146,440984,0.24153998998361542,0.6230960587499462
407,374648,0.24153998998361542,0.6230960587499462
8452,381584,0.24153998998361542,0.6230960587499462
