,condition_concept_id,n_people
4804,4012113,76
4805,441154,76
4806,375404,76
4807,4298613,76
4808,438476,76
4809,4170452,76
4810,4337263,76
4811,4326601,76
4812,439298,76
4813,313800,76
4814,46269900,76
4815,4103289,75
4816,40491865,75
4817,4246290,75
4818,439011,75
4819,443609,75
4820,4002346,75
4821,433527,75
4822,76550,75
4823,4129155,75
4824,4215489,75
4825,432843,75
4826,36684822,75
4827,199771,75
4828,45757754,75
4829,437269,75
4830,4152616,74
4831,4042835,74
4832,201529,74
4833,4101639,74
4834,438527,74
4835,4031142,74
4836,313878,74
4837,4238518,74
4838,4057835,74
4839,4205383,74
4840,140487,74
4841,440577,74
4842,31609,74
4843,81695,74
4844,4196401,74
4845,4199769,74
4846,437867,74
4847,436926,74
4848,434015,74
4849,4148121,74
4850,4277280,74
4851,438760,74
4852,132943,73
4853,375504,73
4854,379012,73
4855,4266794,73
4856,4241648,73
4857,4168152,73
4858,37208030,73
4859,80294,73
4860,435752,73
4861,4015656,73
4862,45769351,73
4863,434920,73
4864,4129395,73
4865,3656984,73
4866,194589,73
4867,24974,73
4868,4034805,73
4869,4345587,73
4870,46271778,73
4871,434883,73
4872,433143,73
4873,36684823,72
4874,4040380,72
4875,4102334,72
4876,438392,72
4877,4108637,72
4878,4002803,72
4879,4226238,72
4880,4116928,72
4881,437361,72
4882,44782549,72
4883,4135093,72
4884,4180771,72
4885,4169580,72
4886,4135094,72
4887,374351,72
4888,4299544,72
4889,37310595,72
4890,436098,71
4891,46270426,71
4892,4343913,71
4893,438719,71
4894,4339469,71
4895,437118,71
4896,436806,71
4897,4298207,71
4898,4205584,71
4899,4160460,71
4900,4160571,71
4901,4167230,71
4902,46270453,71
4903,3657021,71
4904,4115182,71
4905,42538117,71
4906,4177197,71
4907,4208719,71
4908,4172917,71
4909,40483351,71
4910,42709797,71
4911,4094118,71
4912,132617,71
4913,443599,71
4914,198124,71
4915,194685,70
4916,72994,70
4917,4117701,70
4918,376395,70
4919,136915,70
4920,4078705,70
4921,37208027,70
4922,201622,70
4923,4235753,70
4924,195591,70
4925,4224167,70
4926,432593,70
4927,432580,69
4928,45757691,69
4929,440377,69
4930,4276173,69
4931,4051141,69
4932,4335739,69
4933,198100,69
4934,4106172,69
4935,261255,69
4936,440988,69
4937,36713154,69
4938,312939,69
4939,36717341,69
4940,4122186,69
4941,438116,69
4942,135496,69
4943,42873157,69
4944,4049120,69
4945,373201,69
4946,76508,69
4947,4039757,68
4948,36715617,68
4949,258449,68
4950,4187356,68
4951,4155036,68
4952,193355,68
4953,442141,68
4954,27835,68
4955,4155186,68
4956,254066,68
4957,260730,68
4958,46269841,68
4959,138690,68
4960,40481842,68
4961,4102492,68
4962,261883,68
4963,4163988,68
4964,4124706,68
4965,4247348,68
4966,375290,68
4967,4120401,68
4968,36717312,68
4969,80229,68
4970,433760,68
4971,379813,68
4972,4014295,68
4973,134732,68
4974,437217,67
4975,4175644,67
4976,4006480,67
4977,198371,67
4978,4322316,67
4979,4084429,67
4980,37208044,67
4981,433556,67
4982,46270478,67
4983,4135083,67
4984,135767,67
4985,37118662,67
4986,201956,67
4987,4043388,67
4988,4086855,67
4989,133278,67
4990,441025,67
4991,4207660,67
4992,46269879,67
4993,4318840,67
4994,140976,67
4995,438244,67
4996,4033891,67
4997,74250,67
4998,4122189,67
4999,4001455,67
5000,4033942,66
5001,4143460,66
5002,4019263,66
5003,46269835,66
5004,4284492,66
5005,4340961,66
5006,379802,66
5007,135032,66
5008,45757690,66
5009,24602,66
5010,439851,66
5011,4079687,66
5012,436088,66
5013,43021249,66
5014,434501,66
5015,36717601,66
5016,22274,66
5017,4242733,66
5018,432282,66
5019,4016540,65
5020,4285734,65
5021,4116759,65
5022,438440,65
5023,4216263,65
5024,139803,65
5025,45770919,65
5026,37208045,65
5027,4283381,65
5028,46272492,65
5029,4006107,65
5030,43530646,65
5031,759835,65
5032,4159691,65
5033,195009,65
5034,4318111,65
5035,137648,65
5036,432619,65
5037,440080,65
5038,37207984,65
5039,432302,65
5040,4050706,65
5041,4127554,65
5042,443593,65
5043,4061839,65
5044,374221,65
5045,4244488,65
5046,4066941,64
5047,4320022,64
5048,4111861,64
5049,4331309,64
5050,36685157,64
5051,4035438,64
5052,434340,64
5053,195483,64
5054,436897,64
5055,37118664,64
5056,138965,64
5057,46270472,64
5058,4247084,64
5059,437359,64
5060,45757373,64
5061,40485074,64
5062,314383,64
5063,438367,64
5064,37208038,64
5065,4134183,64
5066,193863,63
5067,4126278,63
5068,193983,63
5069,4150173,63
5070,40479208,63
5071,199879,63
5072,4058821,63
5073,4308096,63
5074,40480179,63
5075,3657022,63
5076,257293,63
5077,4052513,63
5078,79145,63
5079,4238682,63
5080,23731,63
5081,762338,63
5082,45763827,63
5083,436072,63
5084,4221119,63
5085,200837,63
5086,4313634,63
5087,4303970,63
5088,80802,63
5089,4136566,63
5090,4066639,63
5091,4338896,63
5092,45766896,62
5093,4184754,62
5094,37209501,62
5095,40481620,62
5096,4046338,62
5097,4132546,62
5098,45757370,62
5099,438171,62
5100,4142195,62
5101,4168318,62
5102,4223303,62
5103,4159524,62
5104,46270368,62
5105,46269847,62
5106,26378,62
5107,374874,62
5108,377272,62
5109,4046903,62
5110,4099214,62
5111,4245409,62
5112,193422,62
5113,4343923,62
5114,4053272,62
5115,4053720,62
5116,4050091,62
5117,46269843,62
5118,135061,61
5119,4114427,61
5120,436430,61
5121,4204062,61
5122,436702,61
5123,440996,61
5124,76790,61
5125,4208980,61
5126,4150471,61
5127,432910,61
5128,36687192,61
5129,4138294,61
5130,434204,61
5131,4032586,61
5132,72487,61
5133,437798,61
5134,320347,61
5135,40488823,61
5136,441225,61
5137,133364,60
5138,4179811,60
5139,4195797,60
5140,37116489,60
5141,45766915,60
5142,40480938,60
5143,4320025,60
5144,45766894,60
5145,37016885,60
5146,312343,60
5147,4263766,60
5148,379756,60
5149,4309318,60
5150,4045633,60
5151,372605,60
5152,437897,60
5153,4195780,60
5154,77923,60
5155,197751,60
5156,4179911,60
5157,434492,59
5158,440856,59
5159,36687193,59
5160,45767135,59
5161,45757371,59
5162,433171,59
5163,81454,59
5164,195392,59
5165,74606,59
5166,4203927,59
5167,4055669,59
5168,4167909,59
5169,4166901,59
5170,380096,59
5171,444198,59
5172,4120094,59
5173,4188413,59
5174,4166908,59
5175,378420,59
5176,375828,59
5177,4015486,58
5178,45769832,58
5179,4203625,58
5180,4116440,58
5181,441946,58
5182,442584,58
5183,78357,58
5184,42538935,58
5185,4319151,58
5186,4288241,58
5187,40483848,58
5188,4253901,58
5189,4300305,58
5190,43530876,58
5191,4001487,58
5192,45765623,58
5193,4164346,58
5194,45773220,58
5195,254387,58
5196,441415,58
5197,441788,58
5198,37203928,58
5199,4316995,58
5200,4009912,58
5201,72421,58
5202,4156803,57
5203,135303,57
5204,3656971,57
5205,195861,57
5206,4083784,57
5207,45757263,57
5208,78574,57
5209,4263710,57
5210,4338534,57
5211,441171,57
5212,4112024,57
5213,4047852,57
5214,435781,57
5215,77357,57
5216,441406,57
5217,140099,57
5218,4052826,57
5219,4217648,57
5220,4092235,57
5221,199718,57
5222,433716,57
5223,438123,57
5224,434143,57
5225,46270465,57
5226,4051594,57
5227,40484013,57
5228,134380,56
5229,74399,56
5230,4111297,56
5231,4247822,56
5232,4338893,56
5233,433195,56
5234,40484551,56
5235,43530688,56
5236,4311280,56
5237,379157,56
5238,36685231,56
5239,372424,56
5240,81097,56
5241,433987,56
5242,4096472,56
5243,376699,56
5244,42534969,56
5245,200143,56
5246,45772672,56
5247,4044215,56
5248,381040,56
5249,4106678,56
5250,436664,56
5251,433225,56
5252,4134177,56
5253,74533,56
5254,4117404,56
5255,4091714,55
5256,4208223,55
5257,4002344,55
5258,258441,55
5259,436250,55
5260,40481852,55
5261,40482069,55
5262,141456,55
5263,72576,55
5264,198806,55
5265,75354,55
5266,4055610,55
5267,443767,55
5268,4134179,55
5269,4285717,55
5270,138790,55
5271,46273522,55
5272,46269891,55
5273,4268775,55
5274,372607,55
5275,4177631,55
5276,134579,55
5277,194407,55
5278,434010,55
5279,4312704,55
5280,4160354,54
5281,192298,54
5282,36684817,54
5283,434881,54
5284,438411,54
5285,40492697,54
5286,4246802,54
5287,434497,54
5288,36685228,54
5289,44789003,54
5290,4154473,54
5291,438150,54
5292,443406,54
5293,4014199,54
5294,44782755,54
5295,4093223,54
5296,43530641,54
5297,4029726,54
5298,443272,54
5299,433333,54
5300,440637,54
5301,36674267,54
5302,45757768,54
5303,434219,54
5304,36685924,54
5305,4155497,54
5306,433862,54
5307,4155191,54
5308,135699,54
5309,46269876,54
5310,4154480,54
5311,4040385,54
5312,44782759,53
5313,133436,53
5314,433491,53
5315,764600,53
5316,4090414,53
5317,37203917,53
5318,314667,53
5319,765174,53
5320,4119780,53
5321,37310608,53
5322,373188,53
5323,4175171,53
5324,36684661,53
5325,4133837,53
5326,4252581,53
5327,4116150,53
5328,192367,53
5329,4059585,53
5330,136950,53
5331,4153689,53
5332,438532,53
5333,4132083,53
5334,374345,53
5335,40489837,53
5336,4055713,53
5337,4087800,53
5338,42709942,53
5339,77640,53
5340,134651,53
5341,40479662,53
5342,45767662,52
5343,136933,52
5344,134324,52
5345,201256,52
5346,4062390,52
5347,45757415,52
5348,4130020,52
5349,440849,52
5350,4340375,52
5351,45766921,52
5352,4055604,52
5353,74763,52
5354,74809,52
5355,436414,52
5356,435094,52
5357,4044931,52
5358,4035441,51
5359,4064032,51
5360,4240913,51
5361,437805,51
5362,4345355,51
5363,4100184,51
5364,4192643,51
5365,194151,51
5366,133419,51
5367,4051604,51
5368,4092616,51
5369,4173740,51
5370,4045737,51
5371,4181454,51
5372,4216406,51
5373,4074169,51
5374,4168246,51
5375,45766905,51
5376,312653,51
5377,4134173,51
5378,440066,51
5379,42536808,51
5380,75426,51
5381,4179319,51
5382,4101881,51
5383,443741,51
5384,4225656,51
5385,433768,51
5386,138117,51
5387,4108952,51
5388,443428,50
5389,436297,50
5390,4085062,50
5391,45770877,50
5392,436366,50
5393,4194877,50
5394,132414,50
5395,4316619,50
5396,42537741,50
5397,4122179,50
5398,4101425,50
5399,440382,50
5400,434544,50
5401,439233,50
5402,75121,50
5403,4232162,50
5404,760772,50
5405,4134922,50
5406,36685925,50
5407,4200680,50
5408,141050,50
5409,432656,50
5410,321389,50
5411,134596,50
5412,375221,50
5413,135424,50
5414,44782470,50
5415,45766919,50
5416,440634,50
5417,36715576,49
5418,437754,49
5419,433080,49
5420,443793,49
5421,436787,49
5422,440973,49
5423,4105930,49
5424,4031003,49
5425,433038,49
5426,437409,49
5427,4344638,49
5428,377865,49
5429,73845,49
5430,438223,49
5431,317577,49
5432,4180026,49
5433,440104,49
5434,4169106,49
5435,133013,49
5436,433612,49
5437,4164911,49
5438,4302555,49
5439,3656887,49
5440,40480066,49
5441,37016193,49
5442,200338,49
5443,4302754,49
5444,438837,49
5445,192261,49
5446,46271402,48
5447,37116485,48
5448,44784341,48
5449,4244418,48
5450,320749,48
5451,201238,48
5452,36715582,48
5453,439018,48
5454,137111,48
5455,434942,48
5456,376114,48
5457,436684,48
5458,40479244,48
5459,315922,48
5460,438788,48
5461,37116521,48
5462,46269837,48
5463,45763583,48
5464,441191,48
5465,37019054,48
5466,441016,48
5467,4054058,48
5468,373204,48
5469,4151833,48
5470,4136842,48
5471,377559,48
5472,4096766,48
5473,135491,48
5474,46270468,48
5475,4115180,48
5476,4037874,48
5477,4316222,48
5478,37108731,48
5479,441799,48
5480,4119619,48
5481,196715,48
5482,45766922,48
5483,4336230,48
5484,36713155,48
5485,435279,47
5486,760773,47
5487,4087756,47
5488,134315,47
5489,4149969,47
5490,135208,47
5491,40479259,47
5492,436020,47
5493,37398951,47
5494,314463,47
5495,4031170,47
5496,4005933,47
5497,4078697,47
5498,4297304,47
5499,4287844,47
5500,134734,47
5501,42536393,47
5502,4241026,47
5503,36715575,47
5504,321320,47
5505,36684820,47
5506,80494,47
5507,4153134,47
5508,4151509,47
5509,4102479,47
5510,433413,47
5511,44782594,47
5512,4042502,47
5513,764603,47
5514,377862,47
5515,4016358,47
5516,4047607,47
5517,193437,47
5518,434872,46
5519,4211842,46
5520,192681,46
5521,193807,46
5522,440547,46
5523,74772,46
5524,4284533,46
5525,4161947,46
5526,45767040,46
5527,373463,46
5528,4053151,46
5529,4095018,46
5530,4176807,46
5531,4116241,46
5532,192686,46
5533,4219865,46
5534,435850,46
5535,37116624,46
5536,36717200,46
5537,4239520,46
5538,45766913,46
5539,372247,46
5540,438882,46
5541,375277,46
5542,4089879,46
5543,4142060,46
5544,444022,46
5545,434154,46
5546,433288,46
5547,28403,46
5548,4166129,46
5549,4141284,46
5550,438685,46
5551,372900,46
5552,4168230,45
5553,4038845,45
5554,433783,45
5555,36717471,45
5556,372641,45
5557,4010385,45
5558,141955,45
5559,4243427,45
5560,434932,45
5561,442131,45
5562,4028074,45
5563,40481907,45
5564,45757329,45
5565,46269799,45
5566,81286,45
5567,40481857,45
5568,4095312,45
5569,4213310,45
5570,4108233,45
5571,441805,45
5572,81395,45
5573,439808,45
5574,4052690,45
5575,4323825,45
5576,438744,45
5577,4056481,45
5578,376105,45
5579,441130,45
5580,4170728,45
5581,45766901,45
5582,45763587,45
5583,443287,45
5584,4043672,45
5585,75010,45
5586,4159157,44
5587,4029601,44
5588,438089,44
5589,435254,44
5590,45766783,44
5591,4156790,44
5592,40482713,44
5593,437524,44
5594,432262,44
5595,37117476,44
5596,4043382,44
5597,4020159,44
5598,4003840,44
5599,374142,44
5600,4180770,44
5601,4166587,44
5602,46270145,44
5603,4087597,44
5604,137800,44
5605,4345354,44
5606,192901,44
5607,43021246,44
5608,4313328,44
5609,40479661,44
5610,4052359,44
5611,74322,44
5612,133685,44
5613,433207,44
5614,36712948,44
5615,4207615,44
5616,4308715,43
5617,36715573,43
5618,199764,43
5619,36684727,43
5620,436407,43
5621,4096625,43
5622,433741,43
5623,434877,43
5624,141648,43
5625,321710,43
5626,4168372,43
5627,4344493,43
5628,4183109,43
5629,40483849,43
5630,4083371,43
5631,44784606,43
5632,437121,43
5633,40482030,43
5634,137792,43
5635,197605,43
5636,4264636,43
5637,141816,43
5638,4221189,43
5639,4316362,43
5640,197799,43
5641,4244549,43
5642,45757336,43
5643,373151,43
5644,432307,43
5645,76472,43
5646,257583,43
5647,4009439,43
5648,442087,43
5649,4103853,43
5650,37310242,43
5651,4215809,43
5652,4126291,43
5653,443559,43
5654,443528,43
5655,40493208,43
5656,37109310,42
5657,4138484,42
5658,373489,42
5659,4189294,42
5660,4218813,42
5661,4217365,42
5662,35610318,42
5663,381583,42
5664,4137448,42
5665,442582,42
5666,40480082,42
5667,4292547,42
5668,46269881,42
5669,75908,42
5670,432297,42
5671,4294973,42
5672,4073921,42
5673,4009299,42
5674,440965,42
5675,4002836,42
5676,4108677,42
5677,436986,42
5678,79765,42
5679,137520,42
5680,133655,42
5681,40490827,42
5682,22856,42
5683,80573,42
5684,198104,42
5685,4166903,42
5686,4145094,42
5687,45757239,42
5688,4289830,42
5689,140176,42
5690,133859,42
5691,4001328,42
5692,4149583,41
5693,45769830,41
5694,376419,41
5695,195482,41
5696,40489366,41
5697,37208046,41
5698,4101333,41
5699,4248223,41
5700,438250,41
5701,435230,41
5702,25486,41
5703,198291,41
5704,78829,41
5705,4239938,41
5706,4297887,41
5707,4337941,41
5708,380725,41
5709,3655356,41
5710,440851,41
5711,137054,41
5712,4108475,41
5713,254677,41
5714,138616,41
5715,74737,41
5716,4149832,41
5717,433149,41
5718,257513,41
5719,25748,41
5720,45757765,41
5721,4050679,41
5722,4247597,41
5723,438759,41
5724,443176,40
5725,374349,40
5726,40490409,40
5727,435840,40
5728,4128369,40
5729,435041,40
5730,437860,40
5731,253506,40
5732,432522,40
5733,4203598,40
5734,195313,40
5735,40490403,40
5736,46269851,40
5737,36674773,40
5738,4164347,40
5739,380406,40
5740,4029268,40
5741,37116633,40
5742,441582,40
5743,4122116,40
5744,435231,40
5745,4035267,40
5746,4085550,40
5747,4244020,40
5748,4155506,40
5749,4102954,40
5750,436900,40
5751,4347302,40
5752,4198141,40
5753,40486171,40
5754,139980,40
5755,45757223,40
5756,73383,40
5757,45767664,40
5758,374956,40
5759,135750,40
5760,4029271,40
5761,36686288,39
5762,4029280,39
5763,438407,39
5764,4228112,39
5765,373166,39
5766,442187,39
5767,200154,39
5768,438329,39
5769,4092358,39
5770,4179720,39
5771,4066727,39
5772,4060950,39
5773,45766912,39
5774,4318523,39
5775,762441,39
5776,4002804,39
5777,40434290,39
5778,42536868,39
5779,44782456,39
5780,36674268,39
5781,45757272,39
5782,441806,39
5783,4101284,39
5784,444259,39
5785,4141481,39
5786,435944,39
5787,4344271,39
5788,439797,39
5789,4108218,39
5790,138292,39
5791,75943,39
5792,254361,39
5793,140357,39
5794,4091486,39
5795,46270406,39
5796,4123283,38
5797,4039212,38
5798,36675105,38
5799,4033341,38
5800,437727,38
5801,4246141,38
5802,4141757,38
5803,438390,38
5804,439730,38
5805,192676,38
5806,4012456,38
5807,438664,38
5808,40480514,38
5809,4317816,38
5810,4169592,38
5811,37311285,38
5812,4168378,38
5813,4052685,38
5814,36715583,38
5815,4057494,38
5816,381860,38
5817,133737,38
5818,200881,38
5819,4241693,38
5820,4156114,38
5821,432559,38
5822,373648,38
5823,4242962,38
5824,4004279,38
5825,198198,38
5826,440323,38
5827,4003188,38
5828,4329565,38
5829,375263,38
5830,4099094,38
5831,200060,38
5832,4067539,38
5833,4320634,38
5834,4133990,38
5835,4134337,37
5836,194611,37
5837,4194856,37
5838,437726,37
5839,4151679,37
5840,4044358,37
5841,4056690,37
5842,198645,37
5843,4038839,37
5844,434251,37
5845,4143480,37
5846,438733,37
5847,4138283,37
5848,381027,37
5849,374941,37
5850,4111917,37
5851,4034970,37
5852,257778,37
5853,437281,37
5854,4180634,37
5855,4168693,37
5856,200052,37
5857,4061539,37
5858,4056343,37
5859,436042,37
5860,4062391,37
5861,258482,37
5862,759836,37
5863,4194543,37
5864,134597,37
5865,434767,37
5866,138074,37
5867,196162,37
5868,4323893,37
5869,45757760,37
5870,36675019,37
5871,4085265,37
5872,443358,37
5873,373101,37
5874,46270467,37
5875,35626042,36
5876,380413,36
5877,4072226,36
5878,4135082,36
5879,434935,36
5880,438152,36
5881,440335,36
5882,197803,36
5883,439081,36
5884,44782754,36
5885,4092223,36
5886,35626041,36
5887,440603,36
5888,436959,36
5889,196369,36
5890,380513,36
5891,372652,36
5892,4087151,36
5893,442753,36
5894,134117,36
5895,4058840,36
5896,4117228,36
5897,4134322,36
5898,4033662,36
5899,436672,36
5900,200146,36
5901,4135091,36
5902,436641,36
5903,45757766,36
5904,44784339,36
5905,4309332,36
5906,380510,36
5907,40483847,36
5908,4081250,36
5909,4133016,36
5910,433490,36
5911,76574,36
5912,134746,36
5913,4184438,36
5914,382014,36
5915,759837,36
5916,4024266,35
5917,4305075,35
5918,4180636,35
5919,45766722,35
5920,40482890,35
5921,4106203,35
5922,36685063,35
5923,75047,35
5924,198082,35
5925,438827,35
5926,381858,35
5927,24296,35
5928,381024,35
5929,435567,35
5930,135349,35
5931,45772704,35
5932,4166907,35
5933,74719,35
5934,46269877,35
5935,441103,35
5936,4136565,35
5937,4133018,35
5938,4013601,35
5939,376401,35
5940,74080,35
5941,4313846,35
5942,43530950,35
5943,253328,35
5944,379008,35
5945,4244438,35
5946,443282,35
5947,4181182,35
5948,381548,35
5949,4002340,35
5950,253717,35
5951,4189531,35
5952,134738,35
5953,4255401,35
5954,4201174,35
5955,440795,35
5956,4231983,35
5957,261895,35
5958,4148093,34
5959,4191611,34
5960,45757742,34
5961,436043,34
5962,4153999,34
5963,4050834,34
5964,443631,34
5965,4067173,34
5966,3655188,34
5967,45757764,34
5968,435866,34
5969,4234742,34
5970,438762,34
5971,4216219,34
5972,444268,34
5973,441177,34
5974,442619,34
5975,133926,34
5976,4001627,34
5977,4182983,34
5978,441593,34
5979,4035751,34
5980,252365,34
5981,200215,34
5982,374037,34
5983,259123,34
5984,73366,34
5985,435740,34
5986,376119,34
5987,201231,34
5988,4252356,34
5989,45773201,33
5990,376978,33
5991,44783858,33
5992,434674,33
5993,434354,33
5994,199752,33
5995,79804,33
5996,138612,33
5997,4205509,33
5998,4063581,33
5999,321414,33
6000,4112813,33
6001,194878,33
6002,45763589,33
6003,4199541,33
6004,4168706,33
6005,4176945,33
6006,37016775,33
6007,440085,33
6008,4186577,33
6009,440140,33
6010,4095059,33
6011,439746,33
6012,4147498,33
6013,36717277,33
6014,4003841,33
6015,4034233,33
6016,27516,33
6017,40487063,33
6018,4092515,33
6019,46269890,33
6020,137016,33
6021,4155030,33
6022,4344519,33
6023,4189538,33
6024,132553,33
6025,4293479,33
6026,4096770,33
6027,4187364,33
6028,45766903,33
6029,4153691,33
6030,23988,33
6031,4098145,33
6032,4246284,33
6033,4066010,33
6034,4195522,33
6035,438297,32
6036,4153293,32
6037,40481522,32
6038,201801,32
6039,42539698,32
6040,4347296,32
6041,4310679,32
6042,372636,32
6043,4161430,32
6044,441896,32
6045,4188598,32
6046,4343239,32
6047,4239871,32
6048,4054513,32
6049,436652,32
6050,43020471,32
6051,4318718,32
6052,436855,32
6053,37208010,32
6054,441669,32
6055,45757235,32
6056,197795,32
6057,40488813,32
6058,4080921,32
6059,31668,32
6060,435446,32
6061,375823,32
6062,45769352,32
6063,4153256,32
6064,37118661,32
6065,4347166,32
6066,140950,32
6067,45757557,32
6068,4153695,32
6069,433709,32
6070,45757412,32
6071,45765770,32
6072,444224,32
6073,200616,32
6074,4082453,32
6075,432419,32
6076,436358,32
6077,374648,32
6078,37018350,31
6079,4130197,31
6080,4003191,31
6081,320299,31
6082,43020479,31
6083,138029,31
6084,4197154,31
6085,4146088,31
6086,4090616,31
6087,4262720,31
6088,26719,31
6089,433131,31
6090,37116530,31
6091,4117242,31
6092,440384,31
6093,46269875,31
6094,435773,31
6095,4299815,31
6096,40489826,31
6097,45757783,31
6098,78093,31
6099,4196020,31
6100,37116419,31
6101,78110,31
6102,433046,31
6103,132579,31
6104,133803,31
6105,381297,31
6106,4170862,31
6107,4134182,31
6108,442601,31
6109,4116594,31
6110,40482478,31
6111,4317822,31
6112,443462,31
6113,4013156,31
6114,4292056,31
6115,4140154,31
6116,4003029,31
6117,374168,31
6118,4273714,31
6119,44808422,31
6120,316211,31
6121,4009647,31
6122,4095793,31
6123,434567,31
6124,200171,31
6125,380428,30
6126,37208032,30
6127,439800,30
6128,37205092,30
6129,4226798,30
6130,3656938,30
6131,438242,30
6132,435875,30
6133,440642,30
6134,4091469,30
6135,193210,30
6136,22839,30
6137,74456,30
6138,4220618,30
6139,4308570,30
6140,37209512,30
6141,441394,30
6142,4032466,30
6143,4054876,30
6144,4190891,30
6145,36717640,30
6146,45763813,30
6147,4187355,30
6148,46270393,30
6149,433417,30
6150,4048805,30
6151,45763788,30
6152,4138287,30
6153,139737,30
6154,374350,30
6155,3657889,30
6156,440369,30
6157,81634,30
6158,435269,30
6159,4193176,30
6160,435803,30
6161,440367,30
6162,193306,30
6163,195793,30
6164,193512,30
6165,46274082,30
6166,4241919,29
6167,440647,29
6168,37016924,29
6169,442167,29
6170,4068232,29
6171,4056346,29
6172,4220669,29
6173,45766920,29
6174,4007916,29
6175,434742,29
6176,45766815,29
6177,4306943,29
6178,4110933,29
6179,440105,29
6180,43530606,29
6181,4035750,29
6182,4049458,29
6183,436295,29
6184,4253626,29
6185,443572,29
6186,4111414,29
6187,4249735,29
6188,4096646,29
6189,43530717,29
6190,373216,29
6191,4266083,29
6192,36676687,29
6193,36717462,29
6194,4209845,29
6195,440545,29
6196,432640,29
6197,439142,29
6198,4110195,29
6199,439838,29
6200,441026,29
6201,4115549,29
6202,40318195,29
6203,4269209,29
6204,36712802,29
6205,438107,29
6206,376979,29
6207,4244051,29
6208,73872,29
6209,37205060,29
6210,4241473,29
6211,192957,29
6212,40481145,29
6213,45766939,29
6214,4066505,29
6215,438368,29
6216,4344395,29
6217,4016130,29
6218,377252,29
6219,198715,29
6220,4138837,29
6221,75103,29
6222,436640,29
6223,4274491,29
6224,4185018,29
6225,45773064,29
6226,44782607,29
6227,73378,28
6228,44783317,28
6229,40482636,28
6230,373766,28
6231,75708,28
6232,4115163,28
6233,46269863,28
6234,4217075,28
6235,444297,28
6236,4100815,28
6237,81948,28
6238,432271,28
6239,196156,28
6240,45766970,28
6241,4147891,28
6242,4009506,28
6243,198807,28
6244,195074,28
6245,46271459,28
6246,30969,28
6247,4190771,28
6248,440812,28
6249,37208034,28
6250,432260,28
6251,4172855,28
6252,46270475,28
6253,4231241,28
6254,436510,28
6255,4269878,28
6256,4275902,28
6257,382034,28
6258,45757758,28
6259,4155073,28
6260,4003177,28
6261,73580,28
6262,40481357,28
6263,74470,28
6264,438693,28
6265,4233830,28
6266,435624,28
6267,46273461,28
6268,4160887,28
6269,4147020,28
6270,36716599,28
6271,436952,28
6272,4155198,28
6273,36717618,28
6274,4003834,27
6275,133573,27
6276,4007583,27
6277,320798,27
6278,4294300,27
6279,4117572,27
6280,4016359,27
6281,378774,27
6282,4171910,27
6283,133154,27
6284,40490306,27
6285,197518,27
6286,45771407,27
6287,438694,27
6288,380107,27
6289,4138155,27
6290,256146,27
6291,3662369,27
6292,36675684,27
6293,44806793,27
6294,4056430,27
6295,437979,27
6296,4042407,27
6297,4020464,27
6298,4344498,27
6299,4314634,27
6300,437655,27
6301,4195318,27
6302,45771401,27
6303,4177975,27
6304,4308563,27
6305,4280657,27
6306,438460,27
6307,4120269,27
6308,4242875,27
6309,137729,27
6310,433777,27
6311,433083,27
6312,317000,27
6313,37208033,27
6314,40490826,27
6315,4073923,27
6316,46271527,27
6317,4001315,27
6318,76789,27
6319,4063438,27
6320,4243667,27
6321,141944,27
6322,4140071,27
6323,46269887,27
6324,435038,27
6325,443545,27
6326,4141588,27
6327,4098015,27
6328,4052969,27
6329,132494,27
6330,4320028,27
6331,4060424,27
6332,4168839,27
6333,4090114,27
6334,442799,26
6335,437420,26
6336,40491339,26
6337,73301,26
6338,4135749,26
6339,4175814,26
6340,135204,26
6341,435011,26
6342,444418,26
6343,433957,26
6344,444114,26
6345,196165,26
6346,4146936,26
6347,377271,26
6348,37208037,26
6349,4089968,26
6350,4151986,26
6351,132850,26
6352,193597,26
6353,40483560,26
6354,441260,26
6355,4223399,26
6356,4057178,26
6357,4152480,26
6358,375252,26
6359,4018628,26
6360,4006600,26
6361,437998,26
6362,140526,26
6363,4173459,26
6364,4314207,26
6365,438739,26
6366,4110362,26
6367,45757701,26
6368,4116778,26
6369,4262590,26
6370,374021,26
6371,200675,26
6372,138826,26
6373,44784255,26
6374,193804,26
6375,4015356,26
6376,379818,26
6377,435774,26
6378,40483299,26
6379,4147373,26
6380,132573,26
6381,26942,26
6382,4001643,26
6383,435987,26
6384,440653,26
6385,762725,26
6386,4135092,26
6387,140064,26
6388,4314093,26
6389,435655,26
6390,432919,26
6391,45757298,26
6392,4002617,26
6393,4225434,26
6394,37311944,26
6395,4108474,26
6396,437996,26
6397,4100825,26
6398,44783281,26
6399,45757414,25
6400,46270395,25
6401,40482655,25
6402,4267558,25
6403,442781,25
6404,198313,25
6405,4087449,25
6406,376578,25
6407,4132427,25
6408,4233224,25
6409,437562,25
6410,193120,25
6411,4153261,25
6412,40485046,25
6413,192952,25
6414,4305376,25
6415,4347069,25
6416,378157,25
6417,4137330,25
6418,46273631,25
6419,4011175,25
6420,440705,25
6421,434590,25
6422,433886,25
6423,435887,25
6424,197932,25
6425,40485984,25
6426,4194631,25
6427,4153262,25
6428,375272,25
6429,78257,25
6430,438970,25
6431,4322528,25
6432,259044,25
6433,4091204,25
