condition_concept_id,,chi2,p_value,p_adj,,,Article Mentions
81151,,33.71762504625294,6.372073253099622e-09,5.450089320675825e-08,,,
4111566,,33.70370097676146,6.41784695833952e-09,5.4847257887388397e-08,,,
40481861,,33.68517169623218,6.479270844252809e-09,5.53266907259451e-08,,,
436076,,33.67082376,6.52723789639846e-09,5.569052234759671e-08,,,
78472,,33.594542502567414,6.788292147877557e-09,5.7870329779116956e-08,,,
201965,,33.544773073088685,6.964227293932753e-09,5.93215164250403e-08,,,
4185711,,33.312046986412376,7.849486745758726e-09,6.680742527594159e-08,,,
378256,,33.16920771081943,8.447775285448062e-09,7.18406552916336e-08,,,
35610112,,33.127353671034875,8.631584667494759e-09,7.334376767343053e-08,,,
75909,,33.09153417936169,8.792069987945031e-09,7.464639813294507e-08,,,
4094822,,32.968890008833355,9.364541951634441e-09,7.944189384602867e-08,,,
437758,,32.924534546588326,9.58065098929508e-09,8.120891115885356e-08,,,
4030035,,32.828367986691916,1.0066504664733678e-08,8.525763363970039e-08,,,
258180,,32.80393499522351,1.0193828292149422e-08,8.626568698046971e-08,,,
435242,,32.72425018943983,1.0620392843775427e-08,8.980237789464136e-08,,,
4056713,,32.71260693022189,1.068420046824833e-08,9.026846444393224e-08,,,
42539051,,32.697340106274254,1.0768448200465658e-08,9.090634744048668e-08,,,
373487,,32.69273149324318,1.0794010662844659e-08,9.1048180850878e-08,,,
4302740,,32.52126913909446,1.1789518752283725e-08,9.936470306061026e-08,,,
4262562,,32.47888318025386,1.204947285164391e-08,1.0147335646214223e-07,,,
4025937,,32.45394820333854,1.220507380974355e-08,1.0270050771729148e-07,,,
438141,,32.44322723941008,1.2272592694139782e-08,1.0318509973907817e-07,,,
4308074,,32.41895339768201,1.2426851107721633e-08,1.0439760445549169e-07,,,
4031763,,32.37750888443372,1.2694729835541002e-08,1.0656190020269958e-07,,,
37206102,,32.266985682182494,1.3437722917031886e-08,1.1261678754338335e-07,,,
4029735,,32.266985682182494,1.3437722917031886e-08,1.1261678754338335e-07,,,
378735,,32.24217260459182,1.3610427994800574e-08,1.1397225440932117e-07,,,
4013643,,32.19512152512459,1.3944043599270807e-08,1.1667190103351226e-07,,,
433516,,32.1511773,1.426302379572775e-08,1.192448457644431e-07,,,
31884,,32.09523906668354,1.4679661375939069e-08,1.2262945419514375e-07,,,
4211001,,32.06452305304221,1.4913601883277016e-08,1.2448365523776285e-07,,,
441545,,32.03407311532264,1.5149201743490406e-08,1.2634871951713667e-07,,,
45772065,,31.978836359369463,1.5586140744734895e-08,1.298886725094507e-07,,,
36717286,,31.969327009327785,1.5662626168302663e-08,1.3042148328605873e-07,,,
4233724,,31.94565281,1.5854679134452086e-08,1.3191499244613778e-07,,,
4129420,,31.776860182550838,1.7294092383992833e-08,1.4377616644356283e-07,,,
134461,,31.640569341575976,1.855132914904019e-08,1.5410504597667917e-07,,,
37017436,,31.60174192999893,1.8925974377881596e-08,1.5709163397359868e-07,,,
46272242,,31.58569090154735,1.9083056031423616e-08,1.5826904890547024e-07,,,
194993,,31.579501857067214,1.914397271810761e-08,1.5864765908020278e-07,,,
4244662,,31.51727947402308,1.976733538543287e-08,1.6368298751029355e-07,,,
4093531,,31.337166398466557,2.1688763257596914e-08,1.7945034058355665e-07,,,
433976,,31.228634824952046,2.2935784803746865e-08,1.8961708486916262e-07,,,
136497,,31.170419661042338,2.363401284345142e-08,1.952342301026607e-07,,,
46271795,,31.157631599767342,2.3790222042268176e-08,1.9636853650774494e-07,,,
4319602,,31.054187510168457,2.5092439544803656e-08,2.0679557678414376e-07,,,
440933,,31.05412356656636,2.5093266197537077e-08,2.0679557678414376e-07,,,
31602,,31.014797678834963,2.56068679185281e-08,2.1086099160803804e-07,,,
4018956,,30.995120903948585,2.5867788840357317e-08,2.1284090390260748e-07,,,
439928,,30.98905328522911,2.594878359801744e-08,2.1333841704952314e-07,,,
377845,,30.973705548548722,2.6154791607835913e-08,2.148621299514868e-07,,,
40277917,,30.941080564962938,2.659816622758634e-08,2.1833186685393146e-07,,,
318186,,30.906759051074925,2.7072726148709924e-08,2.2205191013211803e-07,,,
141960,,30.84332703617947,2.797223163028603e-08,2.2924876269868487e-07,,,
438155,,30.798894524966265,2.862008564097002e-08,2.3437346728208072e-07,,,
4055993,,30.77913071648269,2.8913064016763754e-08,2.3658626871040075e-07,,,
4237458,,30.767476754182574,2.9087228368720692e-08,2.37824136276747e-07,,,
314664,,30.732410511802065,2.9617645640093623e-08,2.4197057664453846e-07,,,
4296653,,30.69069794646322,3.0261229598721545e-08,2.4703432677919427e-07,,,
443525,,30.571649148211463,3.21761333298979e-08,2.6246026496412793e-07,,,
434626,,30.552224671075756,3.24998987872042e-08,2.648932927032361e-07,,,
36676238,,30.543274070888987,3.2650183051175606e-08,2.659096412757186e-07,,,
35624169,,30.538691518933724,3.2727395248313e-08,2.663297505250342e-07,,,
380729,,30.428613285966414,3.4638108829335296e-08,2.8165823705356213e-07,,,
4110937,,30.34156485224229,3.6227896627435366e-08,2.943552007445726e-07,,,
4000167,,30.31695951401184,3.669037966381267e-08,2.9788001989557914e-07,,,
4242103,,30.28009825446614,3.739431713908637e-08,3.0335811374659297e-07,,,
253790,,30.27690876446527,3.745585900496493e-08,3.036203485020246e-07,,,
37207929,,30.25242070997759,3.793175370709393e-08,3.072383355604989e-07,,,
433471,,30.23090043960375,3.835497163524607e-08,3.1037040385149265e-07,,,
437529,,30.228218819354673,3.8408038813800954e-08,3.1037040385149265e-07,,,
42535425,,30.228218819354673,3.8408038813800954e-08,3.1037040385149265e-07,,,
4131908,,30.13194484249943,4.0362747830998935e-08,3.2591272374494246e-07,,,
765582,,30.120335070624527,4.060510422804723e-08,3.2761509560393387e-07,,,
443257,,30.087289048588467,4.130295740655937e-08,3.329870701078083e-07,,,
438156,,30.040638012995505,4.230861939943758e-08,3.408303665108181e-07,,,
316428,,30.031899666880825,4.249970315990957e-08,3.4210450444444635e-07,,,
4068613,,29.92987312,4.4795770546463014e-08,3.603077767173712e-07,,,
40321716,,29.882706323263722,4.5898852262349985e-08,3.6889471980691496e-07,,,
4109116,,29.81178215539609,4.760898498100238e-08,3.8234356408236223e-07,,,
312940,,29.806441766398486,4.774030839357444e-08,3.8310215044480744e-07,,,
4291304,,29.796982289571293,4.7973814083353664e-08,3.8467891663133586e-07,,,
36712784,,29.70524825640039,5.029846148113917e-08,4.030081817363132e-07,,,
37016338,,29.69215257531586,5.063940262111971e-08,4.054273282270231e-07,,,
45757308,,29.69059135032598,5.068020269384548e-08,4.0544162155076386e-07,,,
4134552,,29.611227108976976,5.2798238558875724e-08,4.2206099623372045e-07,,,
433992,,29.575974422610287,5.376727619072033e-08,4.2947696708221806e-07,,,
4216397,,29.441657403968446,5.762556455943535e-08,4.599422940872904e-07,,,
4099651,,29.244000525006168,6.381350384522835e-08,5.08820558846652e-07,,,
438430,,29.242972070444726,6.384738344265148e-08,5.08820558846652e-07,,,
4199441,,29.158577039850897,6.668985853702564e-08,5.310659079821996e-07,,,
201078,,29.152680962874086,6.689311659686652e-08,5.322766214966591e-07,,,
443458,,29.11671891223208,6.814636108958134e-08,5.418339590228992e-07,,,
40480453,,29.003089529323134,7.226295699323825e-08,5.741258784967369e-07,,,
4125650,,28.966264475650085,7.364981871273659e-08,5.846974148684176e-07,,,
438887,,28.88460843977863,7.682093402896486e-08,6.094069820068724e-07,,,
4038038,,28.80291252871185,8.013052126970528e-08,6.351764889662679e-07,,,
443414,,28.789977872246638,8.066746368563743e-08,6.389453373636769e-07,,,
442775,,28.710963152024842,8.402670000804745e-08,6.650460521581334e-07,,,
377550,,28.69322248430033,8.479999377314047e-08,6.706556585163438e-07,,,
193165,,28.635685358762437,8.735737448015962e-08,6.903557685154516e-07,,,
433128,,28.59878979840267,8.903781346932648e-08,7.031010315906085e-07,,,
44782681,,28.513155701946918,9.306399386993094e-08,7.343363889873366e-07,,,
4049659,,28.499746835160142,9.37107405309389e-08,7.388786157796032e-07,,,
4152350,,28.498255059748896,9.378297080747553e-08,7.388875152625365e-07,,,
73574,,28.449300945390505,9.618448980702006e-08,7.572342561170851e-07,,,
315361,,28.184923913898825,1.1026006437161668e-07,8.673903020059352e-07,,,
376116,,28.181926628314066,1.1043094322033283e-07,8.680774296109673e-07,,,
433735,,28.038536772117492,1.1892347160184392e-07,9.341290377070008e-07,,,
4004352,,27.996565286210497,1.215309696329256e-07,9.538896045508783e-07,,,
434008,,27.897548626188396,1.2791171898480598e-07,1.0032140254264933e-06,,,
4179675,,27.869335545828207,1.297905111279927e-07,1.017181743319834e-06,,,
436832,,27.776108986342727,1.3619766025904742e-07,1.066590870694816e-06,,,
444457,,27.67184578418023,1.4373956558401384e-07,1.124805395744783e-06,,,
4147491,,27.65961273573673,1.4465144550089798e-07,1.1310894068061189e-06,,,
438422,,27.639378794370543,1.4617247353797388e-07,1.1421235676741538e-06,,,
312927,,27.62469120272913,1.4728660158837595e-07,1.1499642101475603e-06,,,
40488439,,27.608793414222514,1.485021223788172e-07,1.1585841259464479e-06,,,
4096313,,27.561788450978476,1.5215517511228025e-07,1.1861939833209425e-06,,,
4124693,,27.55734056,1.5250547909567647e-07,1.1880336872280882e-06,,,
440029,,27.48350910692502,1.5843973296151103e-07,1.2333376066936498e-06,,,
45763846,,27.431320949005713,1.6277348002430936e-07,1.2661242547998673e-06,,,
4042836,,27.407175931659907,1.6481850448355593e-07,1.2810724746395762e-06,,,
4213540,,27.39198493673102,1.6611832132015842e-07,1.2902104597601543e-06,,,
78234,,27.37582025557232,1.6751273590239496e-07,1.300068970498647e-06,,,
4186463,,27.339675330304825,1.7067329663707905e-07,1.323308728576655e-06,,,
137989,,27.33867245323353,1.7076183651090207e-07,1.323308728576655e-06,,,
4302739,,27.333129707527572,1.7125201356119665e-07,1.3261184239403545e-06,,,
40483317,,27.327125972176987,1.7178454971163868e-07,1.3292517055870063e-06,,,
372325,,27.261362562987635,1.7772760935327923e-07,1.374215265178034e-06,,,
197150,,27.191923035868363,1.842267047731083e-07,1.4234081159867221e-06,,,
201900,,27.174567514283584,1.8588794271189456e-07,1.4351764492288324e-06,,,
133834,,27.113436483618294,1.9185977939559402e-07,1.4801832423749171e-06,,,
4107655,,27.019185300421306,2.0144607752348675e-07,1.5529878617389273e-06,,,
4046100,,26.97129032,2.0649997291607138e-07,1.590769250217801e-06,,,
4201705,,26.907681819575977,2.1340897380762756e-07,1.6427748561547153e-06,,,
81141,,26.868534344485425,2.177757676845292e-07,1.6751486141951352e-06,,,
435459,,26.771833788994186,2.2895018326211397e-07,1.7598005210502135e-06,,,
37116511,,26.75469562,2.309897470383e-07,1.7741651524183397e-06,,,
4188155,,26.725146612866816,2.3454914923330734e-07,1.8001733817079246e-06,,,
317009,,26.636069184546738,2.4561534175463604e-07,1.8837155952134152e-06,,,
40482662,,26.61939189081752,2.477446165140885e-07,1.898644583196466e-06,,,
444411,,26.607626677959594,2.4925786185366915e-07,1.9088339722795355e-06,,,
26711,,26.578857947160856,2.529972450170796e-07,1.9360437188641317e-06,,,
377877,,26.575982097147477,2.533741279743478e-07,1.9375010580643287e-06,,,
136934,,26.512334441036934,2.6186079289569775e-07,2.0009245292441845e-06,,,
44782447,,26.289622600568737,2.938634503023511e-07,2.2438126197957626e-06,,,
444189,,26.268029750858307,2.971674859640774e-07,2.267374826827233e-06,,,
40483292,,26.245596183710127,3.006396110655311e-07,2.2921840338906817e-06,,,
435374,,26.20807454164835,3.0653810180106514e-07,2.3354427814638337e-06,,,
4108814,,26.196354927827425,3.0840412226147775e-07,2.347938196733536e-06,,,
4121629,,26.194791332212006,3.086539404983784e-07,2.3481198752995234e-06,,,
4164639,,26.185147787015318,3.101991953415584e-07,2.3581492596850582e-06,,,
436658,,26.15933936241488,3.143729206150117e-07,2.3881311337947378e-06,,,
4340799,,26.142391194052866,3.1714434455794667e-07,2.4074244182952387e-06,,,
4101362,,26.11553062081964,3.2158693247564786e-07,2.4393659870707538e-06,,,
194418,,26.082855495342596,3.2707540188098344e-07,2.479188604191962e-06,,,
196456,,26.067283339712183,3.297240109941001e-07,2.497443092019452e-06,,,
40481943,,26.017413181105024,3.383517865005867e-07,2.5609262675266546e-06,,,
192953,,25.921828281656627,3.5552611470619794e-07,2.6889573391752612e-06,,,
437233,,25.889828728746405,3.614687771136704e-07,2.7319152958292823e-06,,,
4143365,,25.854107143652215,3.6822036375013173e-07,2.7809200727408204e-06,,,
762212,,25.843252897166487,3.7029681427697184e-07,2.7945711648266456e-06,,,
4229897,,25.772750761693946,3.8407281272835453e-07,2.8964329970051238e-06,,,
435784,,25.758732795021157,3.868725352293503e-07,2.915431026906025e-06,,,
4162441,,25.69875324301571,3.990847955360285e-07,3.003157415832687e-06,,,
441536,,25.69872011370683,3.9909164658053706e-07,3.003157415832687e-06,,,
437828,,25.667166627124555,4.05670642338155e-07,3.050455365541322e-06,,,
4195865,,25.62180406641754,4.153198460056368e-07,3.1207547647798828e-06,,,
4316228,,25.567932442814545,4.270783716931786e-07,3.206790779360919e-06,,,
73290,,25.47435125681857,4.483032850238476e-07,3.363731218749331e-06,,,
319793,,25.467854185333735,4.498155377089854e-07,3.3726429061123925e-06,,,
4232181,,25.452780329144836,4.5334384169374213e-07,3.3966468658120897e-06,,,
43531561,,25.310274796415005,4.881017605879927e-07,3.654433354488775e-06,,,
381569,,25.303792824227667,4.897447858610583e-07,3.6640948989691278e-06,,,
381021,,25.266358276442066,4.993426148353765e-07,3.733214714654124e-06,,,
4077584,,25.250865683359912,5.033697176213518e-07,3.7606168982897824e-06,,,
45766654,,25.150578797562293,5.302373709881754e-07,3.958496235135861e-06,,,
46270364,,25.146704238949667,5.313037632624004e-07,3.9636099840795875e-06,,,
4085538,,24.996887518097274,5.742293706189318e-07,4.280768737067388e-06,,,
372547,,24.876727470753096,6.111578695068011e-07,4.552797548325933e-06,,,
45757307,,24.861997129294096,6.1584576814756e-07,4.583111392583651e-06,,,
200848,,24.861172769305277,6.161091816242648e-07,4.583111392583651e-06,,,
137856,,24.82821499127184,6.26733468043279e-07,4.658808440562057e-06,,,
78832,,24.81198340089226,6.32033208687441e-07,4.694845678827652e-06,,,
372906,,24.80480207197672,6.343922839043027e-07,4.70900329595251e-06,,,
4066382,,24.751894862092044,6.520466646645128e-07,4.836594531901226e-06,,,
135214,,24.720887401333734,6.626215029838624e-07,4.911528287452424e-06,,,
133285,,24.691123248827736,6.729340462154436e-07,4.984412407890869e-06,,,
434819,,24.668467293781955,6.80891511177163e-07,5.039761099824129e-06,,,
4091901,,24.635625915317316,6.925942186320768e-07,5.122732469768357e-06,,,
193252,,24.633285155201822,6.934359847981435e-07,5.1253106358622385e-06,,,
4168686,,24.62465470478163,6.965484743465668e-07,5.1446565354722976e-06,,,
440329,,24.596970710451203,7.066272906258555e-07,5.215391196153332e-06,,,
377298,,24.58842273096478,7.09768772647708e-07,5.234859535383237e-06,,,
43530626,,24.58046746,7.127050069556085e-07,5.252787540626017e-06,,,
44783856,,24.52914798,7.319416029375209e-07,5.390742124540551e-06,,,
4286497,,24.52389483737311,7.33939831402899e-07,5.4016308271522146e-06,,,
25844,,24.522183216176526,7.345920907738388e-07,5.402605100723094e-06,,,
4155764,,24.514198073685254,7.376427337848425e-07,5.421204589456919e-06,,,
376125,,24.488250766664976,7.476436200695042e-07,5.4908215546023235e-06,,,
376415,,24.47157373403445,7.541431190409048e-07,5.534643568554437e-06,,,
374957,,24.423845588447154,7.730588895532317e-07,5.6694622302309e-06,,,
139906,,24.37978128897663,7.909447142720455e-07,5.796542645074116e-06,,,
197500,,24.307541807638554,8.211691680819285e-07,6.013805493098943e-06,,,
45770830,,24.136774219731027,8.973030182400684e-07,6.5667415250357684e-06,,,
4006294,,24.11561092576732,9.072185266683282e-07,6.629968304597233e-06,,,
4059253,,24.11561092576732,9.072185266683282e-07,6.629968304597233e-06,,,
377844,,24.11055840985872,9.096019527589645e-07,6.64271503378156e-06,,,
4155039,,24.101600727664994,9.138430101515092e-07,6.669000394307924e-06,,,
193787,,24.090993118071246,9.188908852467015e-07,6.701132687356998e-06,,,
43021974,,24.083791301851363,9.22333961995209e-07,6.721524917990331e-06,,,
4136700,,24.06166892,9.329914460969757e-07,6.794426845017359e-06,,,
435644,,24.046460926456675,9.403894601046208e-07,6.843506491181526e-06,,,
4009303,,24.037505070055857,9.447735773922921e-07,6.870599731463051e-06,,,
36712795,,24.01937503534746,9.53711530452783e-07,6.930748408717007e-06,,,
4260918,,24.006794106158065,9.599636104559462e-07,6.97130806419161e-06,,,
201603,,23.99769556404702,9.645107167831596e-07,6.999438106711309e-06,,,
36715681,,23.982480579647913,9.721629000220058e-07,7.050046655288684e-06,,,
4058977,,23.935621357267678,9.961147651976875e-07,7.218706164528848e-06,,,
377294,,23.907529762665995,1.010756459091888e-06,7.319708099569966e-06,,,
46271902,,23.902988871977204,1.0131434094129058e-06,7.331884617422644e-06,,,
4106358,,23.846874371953337,1.0431111554030021e-06,7.543501132183714e-06,,,
4193868,,23.81892719560779,1.0583662444864797e-06,7.64849931342385e-06,,,
438409,,23.776868390556142,1.0817470015362412e-06,7.812032550357623e-06,,,
192239,,23.724262398546553,1.1117215188165874e-06,8.022923627459707e-06,,,
40479625,,23.72171816584351,1.1131921383359179e-06,8.027961624973531e-06,,,
439297,,23.71234039869124,1.118629551412791e-06,8.061579957199531e-06,,,
40479606,,23.68748797435028,1.1331686508852185e-06,8.160698974358414e-06,,,
4289914,,23.60526641631142,1.182634017085993e-06,8.511033729610554e-06,,,
192606,,23.467328969583626,1.2705311925874813e-06,9.137273462539174e-06,,,
4196024,,23.418372793313054,1.3032783630718776e-06,9.366299273197061e-06,,,
40480944,,23.404052796433756,1.3130161838940965e-06,9.42976101107633e-06,,,
4008709,,23.357960867781124,1.344857624165688e-06,9.651768252990214e-06,,,
435787,,23.354360055290435,1.3473775288141442e-06,9.663179626940364e-06,,,
4322945,,23.29471086581124,1.3898167254659279e-06,9.96067269727029e-06,,,
4308696,,23.20605528853791,1.4553834287048615e-06,1.0423393929084024e-05,,,
432508,,23.13599809031983,1.509382951238425e-06,1.0802691204731207e-05,,,
45772703,,23.09763381929483,1.5398007285532169e-06,1.1012807413024796e-05,,,
381031,,23.06083658531041,1.5695536062484373e-06,1.121788244575912e-05,,,
37016342,,23.05368186,1.575405267929938e-06,1.1251966697132587e-05,,,
43021250,,23.022680793476088,1.6010141042898105e-06,1.1427018249848702e-05,,,
4195085,,22.997007438566353,1.6225377059288222e-06,1.157269172272637e-05,,,
72995,,22.97885508,1.6379309095722972e-06,1.1674470515963863e-05,,,
4275292,,22.974020188050073,1.6420555431705995e-06,1.1695847295838843e-05,,,
45757309,,22.95687246291107,1.656768409223773e-06,1.1792559800447567e-05,,,
4099508,,22.938584618364942,1.6726052463447486e-06,1.1897134647511722e-05,,,
74052,,22.913806867103773,1.6943047020833132e-06,1.2043238347503277e-05,,,
36717114,,22.90829996001716,1.6991656772217944e-06,1.2069535008673198e-05,,,
4134454,,22.904074685535093,1.7029048307636089e-06,1.2087832651158075e-05,,,
4046360,,22.86408330943963,1.7387064762576674e-06,1.2333541093016845e-05,,,
201688,,22.858900375880093,1.7434013474229196e-06,1.2358408460040231e-05,,,
433083,,22.84596152,1.7551773595206441e-06,1.2433403626542968e-05,,,
133228,,22.817965408435338,1.780931209007216e-06,1.2607245997277242e-05,,,
441699,,22.77568782,1.8205429521507997e-06,1.2878885199966719e-05,,,
4141654,,22.77180604031131,1.8242239625204225e-06,1.2896146543205598e-05,,,
4195694,,22.76566970839809,1.8300581584052543e-06,1.2928595773043782e-05,,,
46273390,,22.755290708896965,1.8399687572976912e-06,1.2989779433313592e-05,,,
4067313,,22.722220475922263,1.8719070241530858e-06,1.3206284993210363e-05,,,
24818,,22.720386189623035,1.8736947143364398e-06,1.3209929085063963e-05,,,
4147787,,22.662842681537086,1.930654536215098e-06,1.3602279281591388e-05,,,
4284982,,22.653409457534668,1.9401564065159033e-06,1.3659962992217661e-05,,,
195864,,22.63554564751671,1.9582789337407478e-06,1.3778222531776474e-05,,,
4347178,,22.631227679394122,1.962684861287784e-06,1.3799878943506528e-05,,,
193250,,22.597268094231218,1.9976846596583973e-06,1.4036469900723505e-05,,,
4174885,,22.555745034630622,2.0413315661354835e-06,1.4333457861675638e-05,,,
436075,,22.51916059786466,2.0805793333187164e-06,1.4599176523867726e-05,,,
23653,,22.487370906127232,2.1152974807175848e-06,1.4832774237258532e-05,,,
44783281,,22.474449305493476,2.1295749968322084e-06,1.4922820881375798e-05,,,
374347,,22.458560494814094,2.1472636756533426e-06,1.5036633502284054e-05,,,
443797,,22.40390672053418,2.2092417323311057e-06,1.5460229011706972e-05,,,
46269907,,22.38531387149918,2.2307328068033026e-06,1.5600117986742883e-05,,,
438392,,22.326661201444587,2.2999122336997682e-06,1.6062290277290316e-05,,,
4296627,,22.326661201444587,2.2999122336997682e-06,1.6062290277290316e-05,,,
46273539,,22.30230787177193,2.3292650092333253e-06,1.6256361300169722e-05,,,
79119,,22.25618296,2.3858927544908497e-06,1.6640401009844908e-05,,,
261599,,22.247400621248463,2.3968303747765597e-06,1.6705473678523146e-05,,,
3656982,,22.231426986594677,2.4168532325396623e-06,1.683373913709931e-05,,,
440276,,22.188880182875916,2.4710079917527595e-06,1.7199407267444523e-05,,,
4025215,,22.170205896403978,2.4951599827632577e-06,1.7355891928297037e-05,,,
30133,,22.13883328180407,2.536269435004998e-06,1.7630041450549792e-05,,,
377546,,22.11253658,2.571250653506604e-06,1.7861254539599353e-05,,,
36713918,,22.098176276480977,2.5905573901007394e-06,1.798334829520834e-05,,,
434449,,22.03205071385159,2.681353980948795e-06,1.860122200935906e-05,,,
314962,,21.96596051456536,2.775292542978658e-06,1.9240053440049507e-05,,,
4043371,,21.953555707664048,2.7932889652977538e-06,1.935190595158284e-05,,,
314965,,21.933970711331455,2.821940789210589e-06,1.953738086707291e-05,,,
314659,,21.926936128308977,2.8323038348938947e-06,1.959607287098359e-05,,,
375815,,21.886263242217797,2.892974408881329e-06,2.0002521661407033e-05,,,
37016348,,21.862192743345567,2.9294921083813133e-06,2.024154387652833e-05,,,
440990,,21.73144156423509,3.136089747545441e-06,2.1654647612287195e-05,,,
442190,,21.71236978908076,3.1674227594436585e-06,2.184741493667343e-05,,,
434337,,21.711892121310726,3.168211538641923e-06,2.184741493667343e-05,,,
4102183,,21.60366218649843,3.352111734109835e-06,2.3100228873255572e-05,,,
4213266,,21.55090853,3.445594183212217e-06,2.37287042756404e-05,,,
192667,,21.528519981515625,3.4860544753852934e-06,2.399144245576422e-05,,,
45763763,,21.52481799756478,3.492790434946416e-06,2.4021891594945832e-05,,,
42709954,,21.521606399321485,3.498644690003664e-06,2.404624048843788e-05,,,
4194739,,21.503155278559365,3.532469559222206e-06,2.424664706699945e-05,,,
40489912,,21.503155278559365,3.532469559222206e-06,2.424664706699945e-05,,,
377573,,21.432592836901645,3.6648806293377868e-06,2.5138903960447707e-05,,,
441834,,21.42734977591504,3.674915809512928e-06,2.5191111538560912e-05,,,
437969,,21.373614140123188,3.7793684534367645e-06,2.5890044145098785e-05,,,
45757591,,21.37083295082574,3.784854966579055e-06,2.591054862496017e-05,,,
4031164,,21.198082705251558,4.141786342265942e-06,2.83353809538036e-05,,,
40488954,,21.196098638786196,4.146076155826769e-06,2.834606803378407e-05,,,
377535,,21.191194056984962,4.156699652745281e-06,2.8400014984437186e-05,,,
443617,,21.158329097388688,4.228594576956282e-06,2.8872243655538556e-05,,,
317003,,21.156861682952684,4.231833616468055e-06,2.8875387355440597e-05,,,
4173734,,21.081623334324785,4.401288120371447e-06,3.0011933167257267e-05,,,
194690,,20.998226423419492,4.597087345111404e-06,3.132651258386735e-05,,,
436397,,20.962470677440034,4.683689985275772e-06,3.189574464415847e-05,,,
4245252,,20.955007111648804,4.701972747482248e-06,3.199928015182418e-05,,,
438452,,20.91867411,4.792002319397591e-06,3.259063357537943e-05,,,
45757468,,20.910394559988845,4.812759081070617e-06,3.271039396369251e-05,,,
4276036,,20.887402994228932,4.870873157635999e-06,3.3083734545198234e-05,,,
40486631,,20.87563781531196,4.900882998406218e-06,3.326582372268936e-05,,,
320136,,20.865084563207564,4.927959378494801e-06,3.3427776671878575e-05,,,
4035425,,20.856539420704593,4.949993531819869e-06,3.355533775777696e-05,,,
377561,,20.84916119262279,4.969098256828921e-06,3.3662887278335166e-05,,,
374027,,20.81722427,5.052650866506163e-06,3.420661094770817e-05,,,
140480,,20.812201677372435,5.065918553410931e-06,3.427410521292083e-05,,,
4137430,,20.799391857742496,5.099915534953174e-06,3.448166703918893e-05,,,
194984,,20.79242231902109,5.118508624544917e-06,3.45848775203321e-05,,,
4134144,,20.77920464410076,5.153957335135415e-06,3.4801770387736996e-05,,,
192279,,20.715293505413584,5.3288690328865075e-06,3.5959485058283496e-05,,,
133547,,20.700326761354333,5.370683598775066e-06,3.6218133652479225e-05,,,
135350,,20.681586669137715,5.42350489973776e-06,3.65506244604895e-05,,,
436238,,20.630861314885458,5.569111307677334e-06,3.750758568333302e-05,,,
374914,,20.589323488391095,5.691262519993077e-06,3.8305440484305735e-05,,,
4135466,,20.580698722595542,5.716960786504127e-06,3.845349934844718e-05,,,
74731,,20.57663288831095,5.729115667544988e-06,3.85103298946491e-05,,,
140949,,20.547496023533153,5.816983153913879e-06,3.90756877410944e-05,,,
36712827,,20.533717046030052,5.859005987874028e-06,3.933255182557293e-05,,,
439438,,20.520603533891354,5.899282262120945e-06,3.957736686117551e-05,,,
4052225,,20.475800008304443,6.038998359676943e-06,4.048856190565341e-05,,,
80484,,20.41710083895165,6.227085882530467e-06,4.172267987830859e-05,,,
4102935,,20.409404779072513,6.252178222706447e-06,4.186381191389522e-05,,,
440390,,20.39459290712614,6.300757046304422e-06,4.216192351912141e-05,,,
4196141,,20.38989507505442,6.316243630420917e-06,4.2219114093822765e-05,,,
4056428,,20.389535964224372,6.317429023854349e-06,4.2219114093822765e-05,,,
437489,,20.34594660544002,6.4629849153711675e-06,4.3164099768982764e-05,,,
435224,,20.316225538707076,6.564156683807945e-06,4.381163536167769e-05,,,
317585,,20.28198598014334,6.682681918742987e-06,4.457408889574912e-05,,,
441428,,20.27098856717969,6.721205049703166e-06,4.480228536017659e-05,,,
4031019,,20.234774177859794,6.849644096380299e-06,4.562916759588722e-05,,,
4151446,,20.222263234936804,6.894586037410221e-06,4.589912754693595e-05,,,
81379,,20.214985165701208,6.9208664544417876e-06,4.60445865522145e-05,,,
4051004,,20.169179472363552,7.088590183700656e-06,4.713028099105388e-05,,,
141663,,20.114065380934527,7.295815572124398e-06,4.8477055898667995e-05,,,
434910,,20.064660628916073,7.48673854175123e-06,4.971385746062542e-05,,,
4134178,,20.029851539465646,7.6242614290080525e-06,5.0594715689815887e-05,,,
37109843,,19.991115368983156,7.780282840947893e-06,5.1597127813101785e-05,,,
36713108,,19.96216494744633,7.898978719703707e-06,5.2350884473954673e-05,,,
440548,,19.94431877,7.97305151930247e-06,5.280812708004543e-05,,,
438383,,19.94258682481207,7.980277185160453e-06,5.2822318795023844e-05,,,
45769876,,19.893699360431164,8.186969969810939e-06,5.415594648394352e-05,,,
320746,,19.812068582606123,8.544149556366921e-06,5.648269859399812e-05,,,
35622958,,19.71158979480786,9.005355444345465e-06,5.9493740481651664e-05,,,
75051,,19.67404812161048,9.184018812016759e-06,6.0635529539058556e-05,,,
4085248,,19.669776841514857,9.204570305981558e-06,6.0732631504609755e-05,,,
81893,,19.658631673025695,9.258413577447696e-06,6.104913318327187e-05,,,
4234083,,19.642822435719605,9.335332247159006e-06,6.151729404722662e-05,,,
436091,,19.633903521396395,9.379009315281254e-06,6.176594727782179e-05,,,
